id,id_cliente,id_loja,id_produto,dt_venda,cliente_nome,cliente_sexo,cliente_dt_nasc,loja_cidade,produto_produto,produto_valor,dt_pgto,pg,tempo_pg,cliente_idade,venda_ano,promoção
1007,266,2,3,2018-11-28,Tânia Pereira,F,1960-06-23,Rio de Janeiro,laptop básico,2300.0,,0,,62.0,2018,0
1008,830,1,3,2018-11-28,Otávio Dias,M,1974-10-24,São Paulo,laptop básico,2300.0,2019-01-12,1,45.0,48.0,2018,1
1009,801,2,5,2018-11-30,Laura Cardoso,F,1938-05-15,Rio de Janeiro,monitor,1500.0,,0,,84.0,2018,0
1010,947,3,3,2018-11-30,Victor Lima,M,1935-05-20,Curitiba,laptop básico,2300.0,,0,,87.0,2018,0
1011,464,7,7,2018-11-30,Melissa Melo,F,1964-06-04,Salvador,carregador,150.0,,0,,58.0,2018,0
1012,98,2,10,2018-12-01,Sophia Azevedo,F,1990-01-23,Rio de Janeiro,xxx-231a,321.1352,2018-12-18,1,17.0,33.0,2018,1
1013,729,10,3,2018-12-01,Aline Cunha,F,1997-05-24,Vitória,laptop básico,2300.0,2018-12-13,1,12.0,25.0,2018,0
1014,764,8,3,2018-12-01,João Rocha,M,1937-10-17,Brasília,laptop básico,2300.0,2018-12-26,1,25.0,85.0,2018,0
1015,994,7,10,2018-12-03,Eduardo Costa,M,1963-12-18,Salvador,xxx-231a,321.1352,2018-12-28,1,25.0,59.0,2018,1
1016,416,2,3,2018-12-03,Larissa Alves,F,1959-05-07,Rio de Janeiro,laptop básico,2300.0,,0,,63.0,2018,0
1017,97,2,3,2018-12-03,Beatrice Goncalves,F,1964-11-22,Rio de Janeiro,laptop básico,2300.0,,0,,58.0,2018,0
1018,120,6,2,2018-12-03,Sofia Souza,F,1945-02-23,Recife,teclado,30.0,2018-12-28,1,25.0,78.0,2018,1
1019,161,7,1,2018-12-03,André Rocha,M,1943-07-28,Salvador,mouse,20.0,2018-12-17,1,14.0,79.0,2018,0
1020,317,7,3,2018-12-03,Thiago Martins,M,1952-03-03,Salvador,laptop básico,2300.0,2018-12-06,1,3.0,71.0,2018,0
1021,296,2,9,2018-12-05,Luís Sousa,M,2002-03-03,Rio de Janeiro,mesa,860.0,2018-12-15,1,10.0,21.0,2018,1
1022,807,2,3,2018-12-05,Murilo Almeida,M,2000-03-06,Rio de Janeiro,laptop básico,2300.0,,0,,23.0,2018,1
1023,954,2,3,2018-12-05,Júlio Alves,M,1949-02-06,Rio de Janeiro,laptop básico,2300.0,,0,,74.0,2018,0
1024,120,10,3,2018-12-06,Sofia Souza,F,1945-02-23,Vitória,laptop básico,2300.0,2018-12-24,1,18.0,78.0,2018,0
1025,427,7,4,2018-12-06,Kauã Cunha,M,1968-07-16,Salvador,laptop gamer,5300.0,2019-01-15,1,40.0,54.0,2018,1
1026,72,2,6,2018-12-06,Luana Oliveira,F,1967-11-06,Rio de Janeiro,impressora,700.0,2019-01-13,1,38.0,55.0,2018,1
1027,864,1,6,2018-12-06,Luan Fernandes,M,1942-08-01,São Paulo,impressora,700.0,2019-01-12,1,37.0,80.0,2018,1
1028,577,7,5,2018-12-06,Eduardo Alves,M,1961-01-01,Salvador,monitor,1500.0,2018-12-26,1,20.0,62.0,2018,1
1029,993,10,3,2018-12-06,Marcos Castro,M,1984-05-24,Vitória,laptop básico,2300.0,2019-01-16,1,41.0,38.0,2018,1
1030,874,3,3,2018-12-06,Vinicius Oliveira,M,2003-09-09,Curitiba,laptop básico,2300.0,2019-01-12,1,37.0,19.0,2018,0
1031,279,4,5,2018-12-06,Luís Silva,M,1955-09-29,Belo Horizonte,monitor,1500.0,2019-01-20,1,45.0,67.0,2018,0
1032,607,9,3,2018-12-06,Luiza Costa,F,1978-07-12,Palmas,laptop básico,2300.0,2018-12-07,1,1.0,44.0,2018,0
1033,899,4,3,2018-12-07,Kauan Pinto,M,1961-07-30,Belo Horizonte,laptop básico,2300.0,2018-12-08,1,1.0,61.0,2018,0
1034,463,4,3,2018-12-07,Giovanna Costa,F,2002-03-03,Belo Horizonte,laptop básico,2300.0,2019-01-03,1,27.0,21.0,2018,1
1035,363,6,5,2018-12-07,Lara Pinto,F,1968-12-14,Recife,monitor,1500.0,2018-12-29,1,22.0,54.0,2018,1
1036,267,8,3,2018-12-07,Maria Melo,F,1947-08-09,Brasília,laptop básico,2300.0,2019-01-07,1,31.0,75.0,2018,0
1037,585,1,3,2018-12-07,Luiz Souza,M,1965-04-16,São Paulo,laptop básico,2300.0,2018-12-12,1,5.0,57.0,2018,0
1038,578,2,3,2018-12-07,Melissa Ferreira,F,1961-01-23,Rio de Janeiro,laptop básico,2300.0,,0,,62.0,2018,0
1039,491,6,8,2018-12-09,Nicolash Ribeiro,M,1961-07-26,Recife,cadeira,540.0,2018-12-12,1,3.0,61.0,2018,0
1040,570,2,3,2018-12-09,Marina Araujo,F,1947-02-18,Rio de Janeiro,laptop básico,2300.0,,0,,76.0,2018,0
1041,623,2,3,2018-12-09,Julieta Lima,F,1950-01-14,Rio de Janeiro,laptop básico,2300.0,,0,,73.0,2018,0
1042,555,2,2,2018-12-09,Sarah Oliveira,F,1949-08-17,Rio de Janeiro,teclado,30.0,,0,,73.0,2018,0
1043,60,1,7,2018-12-09,Camila Azevedo,F,1975-12-11,São Paulo,carregador,150.0,2018-12-21,1,12.0,47.0,2018,0
1044,774,5,3,2018-12-09,Mateus Castro,M,1945-10-01,Santa Catarina,laptop básico,2300.0,2019-01-05,1,27.0,77.0,2018,0
1045,608,1,3,2018-12-10,Victor Costa,M,1979-05-03,São Paulo,laptop básico,2300.0,2019-01-13,1,34.0,43.0,2018,1
1046,144,6,7,2018-12-10,José Carvalho,M,1989-04-18,Recife,carregador,150.0,2019-01-07,1,28.0,33.0,2018,1
1047,513,1,5,2018-12-10,Erick Barbosa,M,1973-08-08,São Paulo,monitor,1500.0,2018-12-28,1,18.0,49.0,2018,0
1048,668,8,3,2018-12-13,Breno Pinto,M,1996-06-26,Brasília,laptop básico,2300.0,2019-01-01,1,19.0,26.0,2018,0
1049,13,2,2,2018-12-13,Emilly Goncalves,F,1955-09-12,Rio de Janeiro,teclado,30.0,,0,,67.0,2018,1
1050,216,2,7,2018-12-13,Livia Cavalcanti,F,1966-12-07,Rio de Janeiro,carregador,150.0,2019-01-17,1,35.0,56.0,2018,1
1051,505,1,5,2018-12-13,Marina Gomes,F,1991-06-17,São Paulo,monitor,1500.0,2018-12-27,1,14.0,31.0,2018,1
1052,539,2,3,2018-12-13,Rodrigo Cavalcanti,M,1970-12-02,Rio de Janeiro,laptop básico,2300.0,2019-01-07,1,25.0,52.0,2018,0
1053,839,4,3,2018-12-13,Breno Souza,M,1949-12-25,Belo Horizonte,laptop básico,2300.0,2019-01-21,1,39.0,73.0,2018,0
1054,81,6,3,2018-12-14,Rafaela Sousa,F,1987-03-08,Recife,laptop básico,2300.0,2019-01-02,1,19.0,36.0,2018,0
1055,776,6,7,2018-12-14,Eduarda Melo,F,1976-03-31,Recife,carregador,150.0,2019-01-04,1,21.0,46.0,2018,0
1056,346,6,4,2018-12-14,Arthur Oliveira,M,1961-11-02,Recife,laptop gamer,5300.0,,0,,61.0,2018,0
1057,663,2,1,2018-12-15,Júlio Silva,M,1973-02-18,Rio de Janeiro,mouse,20.0,,0,,50.0,2018,0
1058,394,9,6,2018-12-15,Sophia Costa,F,1985-08-08,Palmas,impressora,700.0,2019-01-22,1,38.0,37.0,2018,0
1059,269,5,4,2018-12-15,Sem Nome,F,2020-01-01,Santa Catarina,laptop gamer,5300.0,,0,,3.0,2018,0
1060,84,2,3,2018-12-16,Alex Oliveira,M,1968-03-14,Rio de Janeiro,laptop básico,2300.0,2018-12-21,1,5.0,54.0,2018,0
1061,518,8,3,2018-12-16,Raissa Carvalho,F,1958-07-07,Brasília,laptop básico,2300.0,2019-01-21,1,36.0,64.0,2018,0
1062,832,4,8,2018-12-16,Gustavo Cavalcanti,M,1982-11-03,Belo Horizonte,cadeira,540.0,2018-12-20,1,4.0,40.0,2018,0
1063,936,7,10,2018-12-17,Vitoria Azevedo,F,1937-06-26,Salvador,xxx-231a,321.1352,2018-12-22,1,5.0,85.0,2018,1
1064,461,3,3,2018-12-17,Rebeca Costa,F,1987-10-14,Curitiba,laptop básico,2300.0,2019-01-10,1,24.0,35.0,2018,0
1065,457,4,8,2018-12-17,Thaís Correia,F,1948-09-29,Belo Horizonte,cadeira,540.0,2019-01-31,1,45.0,74.0,2018,0
1066,332,4,3,2018-12-18,Eduardo Almeida,M,1992-10-28,Belo Horizonte,laptop básico,2300.0,2019-01-25,1,38.0,30.0,2018,1
1067,119,2,3,2018-12-18,Alex Pereira,M,1987-11-29,Rio de Janeiro,laptop básico,2300.0,2019-01-21,1,34.0,35.0,2018,1
1068,224,2,2,2018-12-18,Luana Costa,F,1944-11-19,Rio de Janeiro,teclado,30.0,,0,,78.0,2018,0
1069,986,1,8,2018-12-18,Alice Melo,F,1967-08-02,São Paulo,cadeira,540.0,2018-12-30,1,12.0,55.0,2018,0
1070,699,4,3,2018-12-18,Murilo Pereira,M,1971-03-01,Belo Horizonte,laptop básico,2300.0,2018-12-25,1,7.0,52.0,2018,0
1071,637,7,3,2018-12-18,Cauã Cunha,M,1962-09-24,Salvador,laptop básico,2300.0,2019-01-14,1,27.0,60.0,2018,1
1072,594,2,6,2018-12-19,Bruno Almeida,M,1935-09-06,Rio de Janeiro,impressora,700.0,,0,,87.0,2018,0
1073,879,1,3,2018-12-19,Estevan Fernandes,M,1942-06-05,São Paulo,laptop básico,2300.0,2018-12-27,1,8.0,80.0,2018,0
1074,293,2,6,2018-12-19,Luís Barros,M,1981-12-20,Rio de Janeiro,impressora,700.0,2019-01-25,1,37.0,41.0,2018,1
1075,923,1,4,2018-12-21,Otávio Ferreira,M,1964-01-15,São Paulo,laptop gamer,5300.0,,0,,59.0,2018,0
1076,555,10,3,2018-12-21,Sarah Oliveira,F,1949-08-17,Vitória,laptop básico,2300.0,2019-01-31,1,41.0,73.0,2018,1
1077,588,4,6,2018-12-21,Luana Costa,F,1997-01-05,Belo Horizonte,impressora,700.0,2019-02-02,1,43.0,26.0,2018,1
1078,330,2,3,2018-12-21,Matilde Goncalves,F,1948-11-01,Rio de Janeiro,laptop básico,2300.0,,0,,74.0,2018,0
1079,327,6,3,2018-12-21,João Sousa,M,1976-09-06,Recife,laptop básico,2300.0,2018-12-26,1,5.0,46.0,2018,0
1080,78,2,9,2018-12-21,Leila Sousa,F,1988-08-22,Rio de Janeiro,mesa,860.0,2019-01-28,1,38.0,34.0,2018,1
1081,207,5,3,2018-12-21,Breno Barros,M,1976-11-18,Santa Catarina,laptop básico,2300.0,2019-01-06,1,16.0,46.0,2018,0
1082,511,2,3,2018-12-21,Arthur Almeida,M,1994-05-25,Rio de Janeiro,laptop básico,2300.0,2018-12-25,1,4.0,28.0,2018,0
1083,455,9,9,2018-12-21,Tomás Azevedo,M,1937-03-05,Palmas,mesa,860.0,2019-02-02,1,43.0,86.0,2018,1
1084,736,3,3,2018-12-21,Marisa Rocha,F,1979-06-13,Curitiba,laptop básico,2300.0,2019-01-02,1,12.0,43.0,2018,0
1085,888,2,10,2018-12-21,Melissa Castro,F,2002-05-15,Rio de Janeiro,xxx-231a,321.1352,2019-01-17,1,27.0,20.0,2018,1
1086,140,2,3,2018-12-21,Leonor Sousa,F,1981-08-02,Rio de Janeiro,laptop básico,2300.0,2019-01-25,1,35.0,41.0,2018,1
1087,393,2,5,2018-12-21,Gustavo Silva,M,1950-01-04,Rio de Janeiro,monitor,1500.0,,0,,73.0,2018,0
1088,361,9,1,2018-12-21,Vinicius Santos,M,1937-03-21,Palmas,mouse,20.0,2019-01-03,1,13.0,85.0,2018,1
1089,432,2,3,2018-12-21,André Santos,M,1988-06-25,Rio de Janeiro,laptop básico,2300.0,,0,,34.0,2018,0
1090,898,2,6,2018-12-24,Lavinia Azevedo,F,1999-12-04,Rio de Janeiro,impressora,700.0,2019-01-24,1,31.0,23.0,2018,0
1091,557,4,3,2018-12-24,Sofia Azevedo,F,1981-06-03,Belo Horizonte,laptop básico,2300.0,2019-01-02,1,9.0,41.0,2018,0
1092,227,2,3,2018-12-24,Davi Dias,M,1950-02-06,Rio de Janeiro,laptop básico,2300.0,2019-02-07,1,45.0,73.0,2018,1
1093,407,2,7,2018-12-25,Julian Costa,M,1966-11-14,Rio de Janeiro,carregador,150.0,2019-01-17,1,23.0,56.0,2018,1
1094,747,2,4,2018-12-25,Evelyn Castro,F,1945-06-29,Rio de Janeiro,laptop gamer,5300.0,,0,,77.0,2018,0
1095,308,2,4,2018-12-25,Leonardo Barros,M,1997-09-05,Rio de Janeiro,laptop gamer,5300.0,2019-01-19,1,25.0,25.0,2018,0
1096,657,3,3,2018-12-25,Julieta Almeida,F,1971-02-27,Curitiba,laptop básico,2300.0,2019-02-08,1,45.0,52.0,2018,0
1097,942,8,2,2018-12-25,Bruno Gomes,M,1990-08-29,Brasília,teclado,30.0,2019-01-19,1,25.0,32.0,2018,1
1098,682,2,3,2018-12-25,Danilo Barbosa,M,1960-05-13,Rio de Janeiro,laptop básico,2300.0,2019-01-20,1,26.0,62.0,2018,1
1099,744,5,9,2018-12-26,Amanda Araujo,F,2002-05-29,Santa Catarina,mesa,860.0,2018-12-28,1,2.0,20.0,2018,0
1100,285,2,2,2018-12-26,Gustavo Dias,M,1992-06-02,Rio de Janeiro,teclado,30.0,,0,,30.0,2018,0
1101,267,1,1,2018-12-26,Maria Melo,F,1947-08-09,São Paulo,mouse,20.0,2019-01-14,1,19.0,75.0,2018,1
1102,796,2,7,2018-12-27,Lavinia Correia,F,1937-01-17,Rio de Janeiro,carregador,150.0,,0,,86.0,2018,0
1103,7,3,3,2018-12-27,Rebeca Rodrigues,F,1979-11-27,Curitiba,laptop básico,2300.0,2019-01-28,1,32.0,43.0,2018,1
1104,345,6,3,2018-12-27,Danilo Melo,M,1974-11-08,Recife,laptop básico,2300.0,2018-12-27,1,0.0,48.0,2018,0
1105,123,3,10,2018-12-27,Thaís Sousa,F,1936-11-04,Curitiba,xxx-231a,321.1352,2019-01-21,1,25.0,86.0,2018,1
1106,213,7,9,2018-12-27,Emilly Rocha,F,1990-03-19,Salvador,mesa,860.0,2019-01-21,1,25.0,32.0,2018,0
1107,199,4,3,2018-12-27,João Pinto,M,1971-10-27,Belo Horizonte,laptop básico,2300.0,2019-01-27,1,31.0,51.0,2018,1
1108,124,2,2,2018-12-27,Rafaela Azevedo,F,1989-09-08,Rio de Janeiro,teclado,30.0,,0,,33.0,2018,0
1109,914,1,8,2018-12-27,Eduarda Cunha,F,1951-12-10,São Paulo,cadeira,540.0,2019-01-01,1,5.0,71.0,2018,0
1110,940,2,3,2018-12-27,Otávio Melo,M,1963-03-27,Rio de Janeiro,laptop básico,2300.0,2019-02-08,1,43.0,59.0,2018,0
1111,865,9,4,2018-12-27,Rafaela Silva,F,1937-10-05,Palmas,laptop gamer,5300.0,2019-01-12,1,16.0,85.0,2018,0
1112,920,10,3,2018-12-27,Camila Cunha,F,2000-11-25,Vitória,laptop básico,2300.0,2019-01-27,1,31.0,22.0,2018,0
1113,439,2,10,2018-12-27,Melissa Lima,F,1990-10-23,Rio de Janeiro,xxx-231a,321.1352,,0,,32.0,2018,0
1114,484,9,4,2018-12-28,Vinícius Alves,M,1948-09-23,Palmas,laptop gamer,5300.0,2019-01-30,1,33.0,74.0,2018,0
1115,439,6,3,2018-12-28,Melissa Lima,F,1990-10-23,Recife,laptop básico,2300.0,2019-02-01,1,35.0,32.0,2018,1
1116,396,3,3,2018-12-28,Gabriela Santos,F,2000-04-27,Curitiba,laptop básico,2300.0,2019-02-10,1,44.0,22.0,2018,1
1117,626,2,9,2018-12-29,Yasmin Silva,F,1954-08-17,Rio de Janeiro,mesa,860.0,2019-01-20,1,22.0,68.0,2018,1
1118,242,2,3,2018-12-29,Brenda Barros,F,1998-04-13,Rio de Janeiro,laptop básico,2300.0,,0,,24.0,2018,0
1119,603,7,3,2018-12-29,Murilo Martins,M,1972-01-20,Salvador,laptop básico,2300.0,2019-01-02,1,4.0,51.0,2018,0
1120,521,3,6,2019-01-03,Murilo Oliveira,M,1960-09-21,Curitiba,impressora,700.0,2019-01-24,1,21.0,62.0,2019,1
1121,992,10,2,2019-01-03,Julia Barbosa,F,1959-12-23,Vitória,teclado,30.0,2019-01-11,1,8.0,63.0,2019,0
1122,592,2,7,2019-01-03,Alex Alves,M,1984-05-04,Rio de Janeiro,carregador,150.0,2019-01-07,1,4.0,38.0,2019,1
1123,912,7,2,2019-01-04,Tiago Barbosa,M,1958-01-04,Salvador,teclado,30.0,2019-01-20,1,16.0,65.0,2019,1
1124,811,9,5,2019-01-04,Beatriz Pinto,F,1957-12-11,Palmas,monitor,1500.0,2019-01-06,1,2.0,65.0,2019,0
1125,763,3,5,2019-01-04,Manuela Gomes,F,1961-06-29,Curitiba,monitor,1500.0,2019-01-21,1,17.0,61.0,2019,0
1126,92,6,7,2019-01-05,Danilo Silva,M,1998-11-09,Recife,carregador,150.0,2019-01-17,1,12.0,24.0,2019,0
1127,402,2,8,2019-01-05,Clara Melo,F,1959-02-12,Rio de Janeiro,cadeira,540.0,,0,,64.0,2019,1
1128,133,7,10,2019-01-05,Carlos Souza,M,1951-11-07,Salvador,xxx-231a,321.1352,2019-01-28,1,23.0,71.0,2019,1
1129,679,2,3,2019-01-06,Beatriz Barbosa,F,1984-12-25,Rio de Janeiro,laptop básico,2300.0,2019-01-08,1,2.0,38.0,2019,0
1130,293,2,1,2019-01-06,Luís Barros,M,1981-12-20,Rio de Janeiro,mouse,20.0,2019-01-19,1,13.0,41.0,2019,0
1131,456,6,2,2019-01-06,Fernanda Pinto,F,1987-12-13,Recife,teclado,30.0,2019-01-27,1,21.0,35.0,2019,0
1132,135,2,6,2019-01-08,Júlia Azevedo,F,1987-12-11,Rio de Janeiro,impressora,700.0,,0,,35.0,2019,1
1133,418,6,5,2019-01-08,Kauan Ferreira,M,1950-07-11,Recife,monitor,1500.0,2019-01-18,1,10.0,72.0,2019,1
1134,716,2,2,2019-01-08,Julieta Castro,F,1996-06-01,Rio de Janeiro,teclado,30.0,2019-01-27,1,19.0,26.0,2019,0
1135,690,4,8,2019-01-08,Julieta Araujo,F,1982-01-06,Belo Horizonte,cadeira,540.0,2019-02-16,1,39.0,41.0,2019,0
1136,765,2,6,2019-01-08,Victor Alves,M,1961-06-21,Rio de Janeiro,impressora,700.0,2019-01-20,1,12.0,61.0,2019,1
1137,353,3,3,2019-01-08,Melissa Cavalcanti,F,1984-07-12,Curitiba,laptop básico,2300.0,2019-01-10,1,2.0,38.0,2019,0
1138,235,9,3,2019-01-09,Rafaela Ferreira,F,1985-08-12,Palmas,laptop básico,2300.0,2019-02-17,1,39.0,37.0,2019,1
1139,440,7,10,2019-01-09,Eduardo Araujo,M,1937-10-20,Salvador,xxx-231a,321.1352,2019-02-05,1,27.0,85.0,2019,1
1140,369,2,7,2019-01-09,Ágatha Fernandes,F,1982-10-14,Rio de Janeiro,carregador,150.0,,0,,40.0,2019,0
1141,411,10,9,2019-01-12,Julieta Goncalves,F,1968-01-14,Vitória,mesa,860.0,2019-02-03,1,22.0,55.0,2019,0
1142,151,2,9,2019-01-12,Luiza Souza,F,1938-03-25,Rio de Janeiro,mesa,860.0,,0,,84.0,2019,0
1143,636,2,3,2019-01-12,Lavinia Carvalho,F,1994-08-21,Rio de Janeiro,laptop básico,2300.0,,0,,28.0,2019,0
1144,704,6,4,2019-01-13,Caio Cavalcanti,M,1979-08-01,Recife,laptop gamer,5300.0,2019-02-11,1,29.0,43.0,2019,1
1145,741,9,3,2019-01-13,Nicole Dias,F,1975-12-13,Palmas,laptop básico,2300.0,,0,,47.0,2019,1
1146,557,10,2,2019-01-13,Sofia Azevedo,F,1981-06-03,Vitória,teclado,30.0,2019-01-25,1,12.0,41.0,2019,1
1147,341,2,3,2019-01-14,Kauan Rodrigues,M,1984-09-20,Rio de Janeiro,laptop básico,2300.0,2019-02-06,1,23.0,38.0,2019,1
1148,838,4,3,2019-01-14,Júlio Martins,M,1960-07-07,Belo Horizonte,laptop básico,2300.0,2019-01-27,1,13.0,62.0,2019,0
1149,463,1,5,2019-01-14,Giovanna Costa,F,2002-03-03,São Paulo,monitor,1500.0,2019-01-29,1,15.0,21.0,2019,0
1150,818,6,2,2019-01-15,Arthur Silva,M,1949-03-09,Recife,teclado,30.0,2019-02-04,1,20.0,73.0,2019,1
1151,409,2,5,2019-01-15,Kaua Pereira,M,1988-06-22,Rio de Janeiro,monitor,1500.0,2019-02-07,1,23.0,34.0,2019,0
1152,382,4,5,2019-01-15,Luana Silva,F,1939-07-03,Belo Horizonte,monitor,1500.0,2019-02-06,1,22.0,83.0,2019,1
1153,968,4,3,2019-01-16,Carolina Azevedo,F,1973-12-14,Belo Horizonte,laptop básico,2300.0,2019-01-31,1,15.0,49.0,2019,0
1154,580,4,3,2019-01-16,Breno Castro,M,1935-02-08,Belo Horizonte,laptop básico,2300.0,2019-01-18,1,2.0,88.0,2019,0
1155,470,2,3,2019-01-16,Douglas Costa,M,1993-12-27,Rio de Janeiro,laptop básico,2300.0,,0,,29.0,2019,0
1156,761,4,3,2019-01-22,Bianca Goncalves,F,1978-07-30,Belo Horizonte,laptop básico,2300.0,2019-02-14,1,23.0,44.0,2019,1
1157,65,2,4,2019-01-22,Luiza Araujo,F,1976-01-19,Rio de Janeiro,laptop gamer,5300.0,2019-02-16,1,25.0,47.0,2019,0
1158,929,2,1,2019-01-22,Felipe Castro,M,1965-07-02,Rio de Janeiro,mouse,20.0,,0,,57.0,2019,0
1159,602,2,3,2019-01-23,Julieta Fernandes,F,1971-11-20,Rio de Janeiro,laptop básico,2300.0,2019-02-21,1,29.0,51.0,2019,0
1160,958,2,3,2019-01-23,Aline Santos,F,1977-07-01,Rio de Janeiro,laptop básico,2300.0,,0,,45.0,2019,1
1161,240,5,3,2019-01-23,Renan Rocha,M,1997-05-13,Santa Catarina,laptop básico,2300.0,,0,,25.0,2019,0
1162,291,5,3,2019-01-24,Clara Pinto,0,1980-12-25,Santa Catarina,laptop básico,2300.0,2019-03-04,1,39.0,42.0,2019,1
1163,708,8,1,2019-01-24,Camila Pinto,F,1988-09-03,Brasília,mouse,20.0,2019-02-11,1,18.0,34.0,2019,0
1164,756,10,1,2019-01-24,Cauã Melo,M,1938-01-01,Vitória,mouse,20.0,2019-02-07,1,14.0,85.0,2019,0
1165,588,4,9,2019-01-24,Luana Costa,F,1997-01-05,Belo Horizonte,mesa,860.0,2019-02-19,1,26.0,26.0,2019,1
1166,705,2,3,2019-01-24,Gabrielly Costa,F,1997-04-20,Rio de Janeiro,laptop básico,2300.0,,0,,25.0,2019,0
1167,790,2,10,2019-01-24,Larissa Sousa,F,2002-12-20,Rio de Janeiro,xxx-231a,321.1352,,0,,20.0,2019,0
1168,258,6,6,2019-01-24,Gabrielle Barbosa,F,1967-03-17,Recife,impressora,700.0,2019-02-15,1,22.0,55.0,2019,1
1169,595,3,10,2019-01-24,Matheus Alves,M,1972-04-14,Curitiba,xxx-231a,321.1352,,0,,50.0,2019,0
1170,61,2,4,2019-01-24,Laura Barbosa,F,1969-10-11,Rio de Janeiro,laptop gamer,5300.0,,0,,53.0,2019,1
1171,762,5,3,2019-01-25,Vinícius Goncalves,M,1958-06-29,Santa Catarina,laptop básico,2300.0,,0,,64.0,2019,0
1172,562,2,3,2019-01-25,Lucas Pinto,M,1975-09-03,Rio de Janeiro,laptop básico,2300.0,,0,,47.0,2019,0
1173,365,6,5,2019-01-25,Luiz Castro,M,1982-05-23,Recife,monitor,1500.0,2019-02-09,1,15.0,40.0,2019,0
1174,511,2,3,2019-01-28,Arthur Almeida,M,1994-05-25,Rio de Janeiro,laptop básico,2300.0,,0,,28.0,2019,1
1175,652,1,4,2019-01-28,Thaís Araujo,F,1986-04-20,São Paulo,laptop gamer,5300.0,,0,,36.0,2019,1
1176,909,2,3,2019-01-28,Gabrielle Azevedo,F,1971-12-19,Rio de Janeiro,laptop básico,2300.0,2019-03-11,1,42.0,51.0,2019,1
1177,817,4,2,2019-01-29,Kauan Azevedo,M,1958-02-23,Belo Horizonte,teclado,30.0,2019-02-21,1,23.0,65.0,2019,1
1178,49,4,2,2019-01-29,Rafael Melo,M,1972-09-03,Belo Horizonte,teclado,30.0,,0,,50.0,2019,0
1179,542,10,3,2019-01-29,Nicole Barbosa,F,1935-03-23,Vitória,laptop básico,2300.0,,0,,87.0,2019,0
1180,64,5,5,2019-01-29,Tânia Costa,F,1959-05-13,Santa Catarina,monitor,1500.0,2019-03-08,1,38.0,63.0,2019,0
1181,483,2,3,2019-01-29,Enzo Goncalves,M,1938-06-01,Rio de Janeiro,laptop básico,2300.0,,0,,84.0,2019,0
1182,71,7,3,2019-01-29,Kauê Araujo,M,1973-05-09,Salvador,laptop básico,2300.0,2019-02-23,1,25.0,49.0,2019,1
1183,565,2,2,2019-02-01,Isabelle Dias,F,1978-04-07,Rio de Janeiro,teclado,30.0,,0,,44.0,2019,0
1184,30,6,3,2019-02-01,Mariana Cavalcanti,F,1941-08-24,Recife,laptop básico,2300.0,2019-03-11,1,38.0,81.0,2019,1
1185,771,2,3,2019-02-01,Renan Pereira,M,1948-02-16,Rio de Janeiro,laptop básico,2300.0,,0,,75.0,2019,1
1186,675,2,2,2019-02-01,Leila Castro,F,1989-12-15,Rio de Janeiro,teclado,30.0,,0,,33.0,2019,0
1187,450,5,9,2019-02-01,Bruna Correia,F,1972-09-15,Santa Catarina,mesa,860.0,2019-03-01,1,28.0,50.0,2019,1
1188,136,9,3,2019-02-01,Leila Costa,F,1963-11-14,Palmas,laptop básico,2300.0,2019-03-16,1,43.0,59.0,2019,1
1189,517,1,3,2019-02-01,Caio Barbosa,M,1958-03-09,São Paulo,laptop básico,2300.0,2019-03-05,1,32.0,64.0,2019,0
1190,737,4,3,2019-02-01,Carlos Gomes,M,1960-12-13,Belo Horizonte,laptop básico,2300.0,2019-02-04,1,3.0,62.0,2019,0
1191,760,8,3,2019-02-01,André Oliveira,M,1979-02-10,Brasília,laptop básico,2300.0,2019-02-25,1,24.0,44.0,2019,1
1192,911,2,3,2019-02-01,Beatriz Araujo,F,1935-03-10,Rio de Janeiro,laptop básico,2300.0,2019-03-12,1,39.0,87.0,2019,0
1193,86,4,8,2019-02-01,Guilherme Castro,M,1986-11-15,Belo Horizonte,cadeira,540.0,2019-03-16,1,43.0,36.0,2019,1
1194,44,9,3,2019-02-01,André Cavalcanti,M,1972-04-12,Palmas,laptop básico,2300.0,2019-03-04,1,31.0,50.0,2019,1
1195,249,10,3,2019-02-02,Leonardo Barros,M,1960-03-24,Vitória,laptop básico,2300.0,2019-02-20,1,18.0,62.0,2019,0
1196,931,6,3,2019-02-02,Antônio Barbosa,M,1949-04-09,Recife,laptop básico,2300.0,2019-02-10,1,8.0,73.0,2019,1
1197,639,5,3,2019-02-02,Vinicius Cardoso,M,1995-12-10,Santa Catarina,laptop básico,2300.0,,0,,27.0,2019,1
1198,194,5,2,2019-02-03,Cauã Carvalho,M,1975-07-31,Santa Catarina,teclado,30.0,2019-02-28,1,25.0,47.0,2019,0
1199,109,6,6,2019-02-03,Julieta Azevedo,F,1938-06-30,Recife,impressora,700.0,2019-03-09,1,34.0,84.0,2019,0
1200,234,1,3,2019-02-03,Diego Goncalves,M,1941-02-06,São Paulo,laptop básico,2300.0,2019-03-03,1,28.0,82.0,2019,1
1201,994,2,5,2019-02-04,Eduardo Costa,M,1963-12-18,Rio de Janeiro,monitor,1500.0,2019-02-07,1,3.0,59.0,2019,0
1202,884,3,3,2019-02-04,Antônio Cardoso,M,1957-10-01,Curitiba,laptop básico,2300.0,2019-03-03,1,27.0,65.0,2019,1
